"","X","LinearModel"
"351",2.34342962238129,3.00729799283188
"352",5.21619179882135,2.81723374066221
"353",6.56362513265296,8.47537590304607
"354",3.6513865669026,4.24867956709997
"355",0.0540199229353392,-0.150761238032632
"356",5.15640194146162,6.05311990919873
"357",-3.50022267057875,-2.37283078510077
"358",6.62096338762084,6.76401376902671
"359",4.11986365682459,2.22806020909335
"360",6.97354768564929,9.41247526015646
"361",6.01596767215691,5.70247206581647
"362",1.41335824503897,1.43342890464737
"363",3.3750327769203,1.35933850107372
"364",3.85454189492379,6.22301594027003
"365",8.02557459767577,8.59621664618729
"366",4.80849257702682,7.49678421527898
"367",-1.7936617465012,-2.91279428915581
"368",4.91205551775142,4.01117495064728
"369",3.21232918877229,4.40531746861168
"370",6.37174417961276,5.26430967885796
"371",-0.593208358758752,-1.24404925462644
"372",3.02628377326882,1.77017274655249
"373",4.35019364371438,3.00243326299439
"374",1.31458227503472,4.51108476053958
"375",6.78131440183256,5.89754856248987
"376",5.41456774822924,6.58219603430481
"377",7.68110575096889,9.94141648899411
"378",5.20879038856424,2.17624901773946
"379",4.82290675108934,2.99596311927948
"380",3.97683595708479,6.14181848728513
"381",3.85713703853681,4.68601903736239
"382",2.74419510600263,2.26511204973912
"383",0.565294160047461,0.697807287443402
"384",3.04136751915237,2.19401778614612
"385",0.895878388488258,0.821880833600972
"386",1.91079438788265,0.561448903232907
"387",2.95814538345864,2.28442119420505
"388",1.57141219000654,2.34387371918259
"389",2.87604615668442,1.72887391044256
"390",4.59649953858822,6.31708588254517
"391",5.26784590154436,3.93355697592311
"392",3.49181264828396,4.27462823918476
"393",4.28611043812314,3.18755706996569
"394",2.77336441731431,5.10474263909724
"395",4.20994500805607,4.92838856306108
"396",-0.203364926457123,0.0547531190734938
"397",3.38592918790739,4.88998800677202
"398",3.16166835740675,3.58121308721259
"399",1.93072826379961,1.68274299532294
"400",4.83338491165873,3.82888567962753
"401",2.90503614329711,1.54787791895993
"402",3.51223438468528,3.26882560417133
"403",7.1585924072127,8.46874155638032
"404",5.97839033584378,7.66630584499116
"405",3.0713117269102,3.67700604203065
"406",5.9548063898822,5.13531698565138
"407",3.26683164681073,2.7498993036458
"408",3.97377868670861,5.70398922693333
"409",2.62002071109208,2.23283341531198
"410",2.5710837078942,2.51944447889355
"411",3.72585197640682,3.40233263961777
"412",6.17377771957287,4.94278629322403
"413",3.64814174520646,4.68356040928128
"414",3.64581863939554,3.55755348488878
"415",3.01585427247778,2.91184838315375
"416",5.23260973077085,3.51554039598823
"417",2.25418156065552,3.08230924932482
"418",3.19618319501594,5.63206520425507
"419",3.79132404220364,4.43646559858927
"420",2.90817073536436,2.66511305069231
"421",0.68922329616322,-0.336006750051334
"422",-0.0411984827747393,0.244052095809451
"423",2.68522182912138,3.90221858250002
"424",-1.16208814197581,-2.13003270858971
"425",0.85690629670082,0.431344924674348
"426",0.111871965783758,1.63653586972772
"427",3.78135268541201,3.12281377936818
"428",6.83522001481814,8.89720524335407
"429",2.25773202125517,3.68026316840897
"430",-1.6947287316944,-1.24516153906963
"431",0.47179925474056,-0.575520223946746
"432",-0.850048515478108,-0.986897858969709
"433",6.40688039736288,4.72990301738691
"434",0.579748876511389,0.859267509369116
"435",4.88320725964159,4.69489652811081
"436",4.04625595700528,2.75744978449239
"437",0.356422692468574,-1.33190080410909
"438",2.28710174406931,3.25591818557966
"439",5.31099291401675,4.94189921634589
"440",5.65623009785315,5.15852535691597
"441",5.52454332240973,4.52742829789597
"442",4.87195008868605,4.3228752973349
"443",2.55745875460001,1.86473785642146
"444",0.254886605185648,-0.354345199792469
"445",0.433564173451609,0.544936428261305
"446",3.00227376867497,2.98756441661031
"447",4.00816281817623,3.84918895860721
"448",2.18250764457609,3.4575054115732
"449",3.10853822027065,2.95611628357433
"450",1.19927984605114,2.02781239088411
"451",3.7739470542891,5.96966734887403
"452",3.03790727926635,1.68997996388577
"453",0.501539379198107,-0.374994695614946
"454",2.26332663202805,1.67415476043721
"455",1.38020654836324,-0.992183750429337
"456",1.91280040542564,2.05678049418893
"457",2.57248468338232,3.03541032240164
"458",3.63507273605762,4.92345633364151
"459",-0.379732985417743,-1.1127819572053
"460",2.38889472680391,4.26566468947662
"461",3.80777801364804,3.71005535530926
"462",4.29287652597595,4.73650307627611
"463",5.14531922391945,4.24227959915593
"464",-0.441185722368748,0.36142981436496
"465",4.23642227183016,3.77411646450393
"466",0.156490832545442,1.00745348988248
"467",0.547197138068599,1.15341199935083
"468",6.42498635566382,7.64700069988257
"469",5.48240264146026,4.84604280328115
"470",-0.193094869731261,-0.494892666622646
"471",4.74476799222013,3.14024402997439
"472",0.536757204723974,-1.30560940218606
"473",6.81294238916341,9.1772840860113
"474",6.17047441386811,4.67590654406072
"475",-0.789808266642249,-2.08172420091004
"476",5.40430394299269,5.89538661140011
"477",3.36663210613924,4.77448752443866
"478",4.49686073448627,5.04773452371971
"479",3.8565241577552,2.53300159028727
"480",-0.281113164951985,-1.0184913956598
"481",1.36085205943081,-0.168529286684858
"482",-0.319590237468484,-0.141007755518323
"483",4.17447516958237,6.02771060144977
"484",-0.0969490337593963,-1.2146871905385
"485",8.2033918270888,10.0446693526947
"486",0.497946394954512,0.833872490270696
"487",3.26801243871434,2.64914344340462
"488",-0.0506198810927285,0.126392279800123
"489",8.33016688811588,10.8686911522963
"490",6.95347184336947,8.94553997868868
"491",2.65274886316197,2.90996419900193
"492",6.57302416164924,4.96920047278299
"493",2.70121651190044,1.99876982897686
"494",4.4518952606865,3.3915352006086
"495",5.05277517720654,4.3802459871707
"496",3.12962550553078,3.91262456859474
"497",-1.1418752372872,-1.4222751865318
"498",-0.871068246308053,-1.01639640695812
"499",2.39989498191936,4.57175549877545
"500",0.677288633042974,0.511255861788078
"501",7.28916767284141,7.84654400167178
"502",3.92450123404316,3.3044294700847
"503",5.7880265126678,5.16497797649295
"504",2.18716875110924,2.11188788268615
"505",6.34247411783077,4.95032617523791
"506",7.59607833792792,8.75923878722944
"507",3.83847017813157,2.79766364325622
"508",2.24564419962988,1.97473358784232
"509",5.98530769748859,4.96275501211618
"510",3.25481243807687,4.38973101189772
"511",3.63758692333566,4.93072458414952
"512",3.41685971379865,2.32938187342216
"513",5.17571052199221,5.98910436215068
"514",-0.670039772964827,0.718952833450262
"515",1.31653165808156,2.38378061992197
"516",3.14288409948877,3.58827935454954
"517",3.20984440258596,3.0683860466151
"518",1.96487455954459,2.02159672691911
"519",5.59247560327452,4.99604381351501
"520",2.64366042102694,2.60961431663492
"521",-1.18168440668398,-0.17867079254859
"522",3.43119963539844,0.775069180573336
"523",-1.45992164246736,-1.87624746087779
"524",4.91127992714373,5.31162885117217
"525",3.13193597539355,0.689454879703034
"526",7.0052487912471,10.5774894649664
"527",3.51381459219048,4.61298944452699
"528",2.08740972133878,3.86778251912051
"529",4.13292879331052,2.83608490318601
"530",5.02245178849563,5.74533999602023
"531",5.51782311558167,7.35365282588543
"532",1.32379663256701,1.0964368938481
"533",4.33565575542744,3.07459934181288
"534",1.63679759950896,0.671339063194126
"535",1.0499583446091,0.189134009588817
"536",5.6260452873304,5.53645591272914
"537",4.95248869161586,6.3270154152101
"538",2.20996636228685,1.56458547124573
"539",5.72775341107257,4.43718884531674
"540",3.20885396641301,3.96220057268489
"541",1.63480570000008,-0.813086765785691
"542",3.93210580337441,4.99319724492842
"543",4.50725696135575,3.53595585637071
"544",4.90093695371348,2.9259719777872
"545",-2.65141179815307,-0.919496999583902
"546",0.840871753272317,-1.11849783773966
"547",1.71494034949522,2.03211099606657
"548",6.57132722262542,3.92013091180275
"549",6.20709419712067,7.43163619048649
"550",3.50566550501752,3.07883889558443
"551",5.50891082481767,5.30284003553295
"552",4.36519838481243,3.40993252082927
"553",2.24189269060359,1.18215575010756
"554",0.735720347911975,0.394380333156856
"555",3.49635034214242,-0.0444497795309009
"556",1.99012920388398,2.49836092027586
"557",6.34515986850839,5.94060570397501
"558",5.8520227962924,6.83795593247129
"559",2.9113409050893,1.68816589651551
"560",0.372283333618574,0.0295464859223877
"561",1.72590317111457,1.4123925013621
"562",3.91218209010238,3.86146211496568
"563",2.69946573881224,2.49420738176181
"564",-1.87203521952263,-1.86234673879393
"565",3.18200833725873,2.58521096401154
"566",5.59528326805773,6.47531524214402
"567",-2.07374245669691,-1.66685131062462
"568",5.14342426155606,3.93638580448586
"569",8.24478183890016,8.83585537100519
"570",2.47665562309774,1.20529446183672
"571",5.04465936107957,6.82429121845952
"572",0.537055710313312,-0.16556286811115
"573",2.97782185643064,3.68876514993176
"574",-0.132778492101649,0.695638289881725
"575",2.77540729050981,2.51500143071123
"576",0.46563686579169,0.0341649542498971
"577",-4.15313969466149,-4.61688948282211
"578",2.6594695705298,2.64772966918548
"579",3.13288540383945,5.05029215631855
"580",6.1081572049217,6.87033232813079
"581",2.02457629607964,1.21518377659768
"582",2.04076319518928,2.05819166302445
"583",7.20096289386732,8.26596171096084
"584",2.83712217184697,0.703385264052161
"585",1.92719672206053,2.50254210877344
"586",2.16011970776156,2.37561460369187
"587",6.59503822286998,7.32109745176366
"588",5.93173357740923,7.16173619879399
"589",5.30021726828386,5.55892840486939
"590",4.64709671413324,3.89478316157026
"591",1.47984644475468,1.99636294983366
"592",5.83695972072711,7.87697231085282
"593",5.50018107713091,7.32997769331874
"594",5.34156828025901,3.54292608201456
"595",-0.709244560612556,-0.221763817823258
"596",7.00951011372658,7.29056695462864
"597",-3.39822607014325,-3.80600630146587
"598",5.44701855683407,4.72140436640893
"599",5.0205280044277,5.24652928570792
"600",-4.99655580192246,-4.46501985314703
"601",2.0908765751597,2.54920290297022
"602",3.57152634449913,3.78629661684556
"603",5.03405714303276,4.3803196885829
"604",2.27116988263329,4.3094114786979
"605",7.42702904189536,9.41220549713366
"606",6.21264000394556,6.23287364767233
"607",4.33056325121627,2.23937157367362
"608",1.41476854026958,-0.55763708712792
"609",6.80728174380848,5.61740090221862
"610",9.28342555381504,7.2836587661157
"611",1.43473083610526,0.780640422311474
"612",-0.024611061470267,-0.983710764749701
"613",6.186193516554,7.39278190796099
"614",3.1361993994788,5.13438502674253
"615",2.47077997261298,3.17764947713728
"616",6.1953856992213,3.23700134965906
"617",0.94627981113122,2.92129531054434
"618",4.55317456664221,4.00484300596345
"619",3.53876951902931,3.89830869319791
"620",3.82700488118889,2.90979186426182
"621",4.19536289509375,3.49069219731341
"622",-0.605232724169607,-0.0331498683389996
"623",-2.8761389112904,-3.55668807354468
"624",0.837868783662607,2.11606987270219
"625",0.672539952585321,0.818086013076702
"626",1.98503688109652,0.518233170237123
"627",2.61964080202522,3.52015851471707
"628",5.16682756762099,6.5616795379326
"629",2.99044230131732,5.85222360645385
"630",5.68645456111994,5.89570156247307
"631",6.44978015015435,3.6741190661114
"632",5.65194656771434,4.9903280287608
"633",3.85650635860713,3.45812838723781
"634",0.229127234054753,-0.440118220446839
"635",4.40182442546148,3.99621909951127
"636",1.26876004357304,1.05910185231288
"637",5.1035758003647,5.01496700516736
"638",6.46196477385595,6.90979817963806
"639",7.82736620997699,8.89679864369906
"640",4.66605229688958,4.32400994463057
"641",3.28803419736171,3.61900081460936
"642",4.03378524886658,2.59568370161412
"643",3.1177313577043,3.93127687987284
"644",4.03715735666871,2.29383553953856
"645",2.61293809231414,3.63682860863583
"646",4.33507472309231,5.99490400681379
"647",5.23088051530024,5.21888213247683
"648",3.96506287719349,5.79458910501011
"649",2.79856016613098,5.12419232110179
"650",6.76514637527565,5.59027958027875
"651",2.82647312986622,2.54099232298349
"652",5.35550419987303,4.81438952779242
"653",2.65795284014399,4.27407466574958
"654",1.68558827404981,2.04317119370082
"655",1.19291334001099,0.8607572892601
"656",3.06700791581325,3.1718240673798
"657",2.81904692719053,2.71680999631119
"658",2.68170371103218,1.94361067225568
"659",3.91052554572718,1.16247943030614
"660",-0.0311804628408913,-0.184351806880318
"661",2.61683061027942,2.4854539102812
"662",4.86786457150501,6.7338083670594
"663",2.99330467755196,2.74951736257007
"664",2.5882127103804,3.45644825810562
"665",-0.89302854452994,-0.852219985081285
"666",5.30251627073676,7.7326255323191
"667",6.17314730753986,5.83201510830215
"668",3.00169975018089,5.02113316148051
"669",-1.65552594435794,-2.62283998547322
"670",2.15322471968624,0.780765336699152
"671",9.80051495039334,11.9384994927931
"672",-1.26384028558989,-0.992011842644147
"673",0.983149909707889,2.11314452679541
"674",3.71599081430892,1.93658525002221
"675",-0.771744438040142,-0.794967597561111
"676",6.024207981288,4.00478950914579
"677",-2.44065557680871,-0.931800121313488
"678",0.948408737556137,0.352875405820248
"679",3.40608599108359,3.23867766144614
"680",3.56900910952653,3.8811628507773
"681",-1.18676267743498,-0.523822554699424
"682",2.38378233288178,1.50352487331663
"683",2.0548359086958,0.0597992026349468
"684",2.27348491639032,2.05117328867817
"685",7.32255164548605,10.5031195459877
"686",5.06011774410384,3.66375900955245
"687",5.03578008776318,4.69322517465822
"688",7.94464053936013,9.53434917033538
"689",3.89118408816911,3.2342857028418
"690",4.05257159811938,4.515106381296
"691",2.26424346272155,2.32080339278642
"692",1.050181831865,2.34947009027477
"693",3.85870323200709,3.60679794497336
"694",-3.48385928301187,-2.95159495268615
"695",1.43619488337128,0.7873958312696
"696",6.50821273031192,9.28702692168176
"697",4.98164372135992,5.23030187618696
"698",0.0817809051924881,-0.117098976998648
"699",3.50088556505211,2.5827941252698
"700",3.94904418060341,5.73123095371272
"701",5.87141731439881,6.01701972500619
"702",4.28169520838133,6.50299503768159
"703",6.22517243687423,4.41094786312956
"704",-1.14252170602889,0.4321930408131
"705",4.71215241845246,5.13082927380644
"706",5.98367481626515,5.21823218650216
"707",6.17952235149953,4.69062662011218
"708",1.63775643485942,1.53333410326291
"709",-0.426868900817392,-1.49488848672776
"710",6.14192263868152,6.89483151917802
"711",0.565904424723516,0.495517567974295
"712",1.0405317084882,1.25423200069506
"713",1.29688599511879,0.176234934456073
"714",3.46232162622029,5.25853607904127
"715",-2.98565008780922,-3.78699069025968
"716",7.08415366167697,8.82326586971757
"717",3.6986167088625,5.25508515230022
"718",4.45937142135846,3.7363911178502
"719",2.21112641368622,4.21789244878736
"720",5.74261891567992,6.66299420888107
"721",6.04757579201318,8.57456442995827
"722",6.88013894687825,3.00723937746066
"723",6.6645773826046,4.72738971007676
"724",2.6987874036838,2.83088910705002
